opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

=> creating model 'resnet50'
=> creating model 'resnet50'
=> creating model 'resnet50'
=> creating model 'resnet50'
=> creating model 'resnet50'
=> creating model 'resnet50'
=> creating model 'resnet50'
=> creating model 'resnet50'
Epoch: [0][10/1251]	Time 1.748 (1.748)	Speed 585.873 (585.873)	Loss 7.1033210754 (7.1033)	Prec@1 0.293 (0.293)	Prec@5 0.781 (0.781)
Epoch: [0][120/1251]	Time 0.635 (0.756)	Speed 1611.366 (1353.672)	Loss 6.9935603142 (7.0416)	Prec@1 0.195 (0.138)	Prec@5 0.586 (0.602)
Epoch: [0][130/1251]	Time 0.640 (0.748)	Speed 1598.926 (1369.835)	Loss 6.9733657837 (7.0363)	Prec@1 0.000 (0.128)	Prec@5 0.488 (0.593)
Epoch: [0][140/1251]	Time 0.671 (0.742)	Speed 1525.633 (1379.900)	Loss 6.9889798164 (7.0330)	Prec@1 0.195 (0.133)	Prec@5 0.781 (0.607)
Epoch: [0][150/1251]	Time 0.642 (0.735)	Speed 1593.793 (1392.357)	Loss 6.9865498543 (7.0299)	Prec@1 0.000 (0.124)	Prec@5 0.293 (0.586)
Epoch: [0][160/1251]	Time 0.676 (0.732)	Speed 1515.161 (1399.446)	Loss 7.0132241249 (7.0288)	Prec@1 0.000 (0.116)	Prec@5 0.293 (0.568)
Epoch: [0][170/1251]	Time 0.654 (0.727)	Speed 1566.549 (1408.283)	Loss 6.9735622406 (7.0256)	Prec@1 0.000 (0.109)	Prec@5 0.293 (0.551)
Epoch: [0][180/1251]	Time 0.636 (0.722)	Speed 1610.752 (1418.186)	Loss 7.0097503662 (7.0247)	Prec@1 0.000 (0.103)	Prec@5 0.391 (0.543)
Epoch: [0][190/1251]	Time 0.693 (0.721)	Speed 1476.950 (1421.162)	Loss 6.9782423973 (7.0222)	Prec@1 0.000 (0.098)	Prec@5 0.391 (0.535)
Epoch: [0][200/1251]	Time 0.653 (0.717)	Speed 1567.505 (1427.828)	Loss 7.0230627060 (7.0223)	Prec@1 0.098 (0.098)	Prec@5 0.391 (0.527)
Epoch: [0][210/1251]	Time 0.651 (0.714)	Speed 1572.104 (1434.095)	Loss 7.0236620903 (7.0224)	Prec@1 0.000 (0.093)	Prec@5 0.488 (0.525)
Epoch: [0][220/1251]	Time 0.712 (0.714)	Speed 1439.209 (1434.326)	Loss 7.0237073898 (7.0224)	Prec@1 0.098 (0.093)	Prec@5 0.293 (0.515)
Epoch: [0][230/1251]	Time 0.685 (0.713)	Speed 1493.987 (1436.821)	Loss 6.9812746048 (7.0206)	Prec@1 0.000 (0.089)	Prec@5 0.293 (0.505)
Epoch: [0][240/1251]	Time 0.674 (0.711)	Speed 1518.694 (1440.056)	Loss 7.0210118294 (7.0206)	Prec@1 0.000 (0.085)	Prec@5 0.684 (0.513)
Epoch: [0][250/1251]	Time 0.668 (0.709)	Speed 1532.488 (1443.538)	Loss 7.0051355362 (7.0200)	Prec@1 0.195 (0.090)	Prec@5 0.781 (0.523)
Epoch: [0][260/1251]	Time 0.705 (0.709)	Speed 1452.584 (1443.884)	Loss 6.9986743927 (7.0192)	Prec@1 0.000 (0.086)	Prec@5 0.195 (0.511)
Epoch: [0][270/1251]	Time 0.633 (0.706)	Speed 1617.223 (1449.639)	Loss 6.9825096130 (7.0178)	Prec@1 0.195 (0.090)	Prec@5 0.684 (0.517)
Epoch: [0][280/1251]	Time 0.642 (0.704)	Speed 1594.634 (1454.362)	Loss 7.0307464600 (7.0183)	Prec@1 0.098 (0.091)	Prec@5 0.293 (0.509)
Epoch: [0][290/1251]	Time 0.649 (0.702)	Speed 1578.027 (1458.303)	Loss 6.9931411743 (7.0174)	Prec@1 0.195 (0.094)	Prec@5 1.172 (0.532)
Epoch: [0][300/1251]	Time 0.635 (0.700)	Speed 1612.346 (1462.962)	Loss 7.0300235748 (7.0179)	Prec@1 0.195 (0.098)	Prec@5 0.684 (0.537)
Epoch: [0][310/1251]	Time 0.634 (0.698)	Speed 1614.793 (1467.412)	Loss 7.0461711884 (7.0188)	Prec@1 0.195 (0.101)	Prec@5 0.586 (0.539)
Epoch: [0][320/1251]	Time 0.733 (0.699)	Speed 1396.861 (1465.100)	Loss 7.0045952797 (7.0183)	Prec@1 0.195 (0.104)	Prec@5 0.879 (0.549)
Epoch: [0][330/1251]	Time 0.648 (0.697)	Speed 1580.739 (1468.355)	Loss 6.9895911217 (7.0175)	Prec@1 0.000 (0.101)	Prec@5 0.098 (0.536)
Epoch: [0][340/1251]	Time 0.685 (0.697)	Speed 1494.689 (1469.116)	Loss 7.0039424896 (7.0171)	Prec@1 0.098 (0.101)	Prec@5 0.684 (0.540)
Epoch: [0][350/1251]	Time 0.668 (0.696)	Speed 1532.745 (1470.861)	Loss 7.0239315033 (7.0173)	Prec@1 0.195 (0.103)	Prec@5 0.488 (0.539)
Epoch: [0][360/1251]	Time 0.677 (0.696)	Speed 1512.973 (1471.999)	Loss 7.0005574226 (7.0168)	Prec@1 0.098 (0.103)	Prec@5 0.391 (0.534)
Epoch: [0][370/1251]	Time 0.631 (0.694)	Speed 1623.886 (1475.730)	Loss 7.0205626488 (7.0169)	Prec@1 0.098 (0.103)	Prec@5 0.488 (0.533)
Epoch: [0][380/1251]	Time 0.639 (0.692)	Speed 1602.617 (1478.811)	Loss 7.0217752457 (7.0170)	Prec@1 0.000 (0.100)	Prec@5 0.391 (0.529)
Epoch: [0][390/1251]	Time 0.693 (0.692)	Speed 1476.651 (1478.755)	Loss 7.0138626099 (7.0169)	Prec@1 0.098 (0.100)	Prec@5 0.488 (0.528)
Epoch: [0][400/1251]	Time 0.677 (0.692)	Speed 1511.654 (1479.560)	Loss 7.0366530418 (7.0174)	Prec@1 0.000 (0.098)	Prec@5 0.293 (0.522)
Epoch: [0][410/1251]	Time 0.644 (0.691)	Speed 1591.257 (1482.098)	Loss 7.0244297981 (7.0176)	Prec@1 0.000 (0.095)	Prec@5 0.293 (0.517)
Epoch: [0][420/1251]	Time 0.639 (0.690)	Speed 1603.139 (1484.767)	Loss 7.0330562592 (7.0180)	Prec@1 0.098 (0.095)	Prec@5 1.074 (0.530)
Epoch: [0][430/1251]	Time 0.669 (0.689)	Speed 1529.928 (1485.787)	Loss 7.0376873016 (7.0184)	Prec@1 0.098 (0.095)	Prec@5 0.488 (0.529)
