opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

opt_level = O0
keep_batchnorm_fp32 = None <class 'NoneType'>
loss_scale = None <class 'NoneType'>

CUDNN VERSION: 7501

=> creating model 'resnet50'
=> creating model 'resnet50'
=> creating model 'resnet50'
=> creating model 'resnet50'
=> creating model 'resnet50'
=> creating model 'resnet50'
=> creating model 'resnet50'
=> creating model 'resnet50'
Epoch: [0][120/1251]	Time 0.737 (0.866)	Speed 1389.207 (1181.843)	Loss 7.2725219727 (7.1878)	Prec@1 0.000 (0.073)	Prec@5 0.293 (0.635)
Epoch: [0][130/1251]	Time 0.790 (0.861)	Speed 1295.805 (1189.893)	Loss 7.3611254692 (7.2012)	Prec@1 0.098 (0.075)	Prec@5 0.781 (0.646)
Epoch: [0][140/1251]	Time 0.735 (0.852)	Speed 1393.432 (1202.439)	Loss 7.2869596481 (7.2073)	Prec@1 0.098 (0.077)	Prec@5 0.781 (0.656)
Epoch: [0][150/1251]	Time 0.818 (0.849)	Speed 1251.271 (1205.575)	Loss 7.3040366173 (7.2137)	Prec@1 0.195 (0.085)	Prec@5 0.781 (0.664)
Epoch: [0][160/1251]	Time 0.750 (0.843)	Speed 1365.458 (1214.463)	Loss 7.4128413200 (7.2262)	Prec@1 0.195 (0.092)	Prec@5 0.586 (0.659)
Epoch: [0][170/1251]	Time 0.789 (0.840)	Speed 1297.468 (1219.051)	Loss 7.2395834923 (7.2270)	Prec@1 0.195 (0.098)	Prec@5 0.586 (0.655)
Epoch: [0][180/1251]	Time 0.696 (0.832)	Speed 1470.962 (1230.760)	Loss 7.4627437592 (7.2401)	Prec@1 0.195 (0.103)	Prec@5 0.684 (0.656)
Epoch: [0][190/1251]	Time 0.850 (0.833)	Speed 1204.003 (1229.322)	Loss 7.1544103622 (7.2356)	Prec@1 0.000 (0.098)	Prec@5 0.879 (0.668)
Epoch: [0][200/1251]	Time 0.776 (0.830)	Speed 1318.835 (1233.509)	Loss 7.2942924500 (7.2385)	Prec@1 0.293 (0.107)	Prec@5 0.879 (0.679)
Epoch: [0][210/1251]	Time 0.777 (0.828)	Speed 1317.354 (1237.258)	Loss 7.3846759796 (7.2455)	Prec@1 0.098 (0.107)	Prec@5 0.684 (0.679)
Epoch: [0][220/1251]	Time 0.749 (0.824)	Speed 1367.404 (1242.634)	Loss 7.2789783478 (7.2470)	Prec@1 0.098 (0.107)	Prec@5 0.586 (0.675)
Epoch: [0][230/1251]	Time 0.858 (0.826)	Speed 1193.749 (1240.426)	Loss 7.1175937653 (7.2414)	Prec@1 0.098 (0.106)	Prec@5 0.684 (0.675)
Epoch: [0][240/1251]	Time 0.777 (0.824)	Speed 1317.499 (1243.457)	Loss 7.2030844688 (7.2398)	Prec@1 0.098 (0.106)	Prec@5 0.586 (0.671)
Epoch: [0][250/1251]	Time 0.798 (0.822)	Speed 1283.843 (1245.023)	Loss 7.1255269051 (7.2352)	Prec@1 0.391 (0.117)	Prec@5 0.879 (0.680)
Epoch: [0][260/1251]	Time 0.818 (0.822)	Speed 1251.104 (1245.256)	Loss 7.1212358475 (7.2308)	Prec@1 0.195 (0.120)	Prec@5 0.391 (0.669)
Epoch: [0][270/1251]	Time 0.806 (0.822)	Speed 1271.204 (1246.198)	Loss 7.1960949898 (7.2295)	Prec@1 0.000 (0.116)	Prec@5 0.684 (0.669)
Epoch: [0][280/1251]	Time 0.722 (0.818)	Speed 1417.854 (1251.610)	Loss 7.1014604568 (7.2250)	Prec@1 0.098 (0.115)	Prec@5 0.684 (0.670)
Epoch: [0][290/1251]	Time 0.804 (0.818)	Speed 1273.037 (1252.337)	Loss 7.0370373726 (7.2185)	Prec@1 0.293 (0.121)	Prec@5 1.172 (0.687)
Epoch: [0][300/1251]	Time 0.777 (0.816)	Speed 1317.498 (1254.405)	Loss 7.1726655960 (7.2169)	Prec@1 0.000 (0.117)	Prec@5 0.684 (0.687)
Epoch: [0][310/1251]	Time 0.801 (0.816)	Speed 1278.932 (1255.181)	Loss 7.1274142265 (7.2141)	Prec@1 0.195 (0.120)	Prec@5 0.781 (0.690)
Epoch: [0][320/1251]	Time 0.752 (0.814)	Speed 1361.987 (1258.265)	Loss 7.0595459938 (7.2092)	Prec@1 0.293 (0.125)	Prec@5 0.684 (0.690)
Epoch: [0][330/1251]	Time 0.849 (0.815)	Speed 1205.478 (1256.597)	Loss 7.0121178627 (7.2033)	Prec@1 0.098 (0.124)	Prec@5 0.977 (0.698)
Epoch: [0][340/1251]	Time 0.741 (0.813)	Speed 1382.565 (1259.974)	Loss 7.0534257889 (7.1989)	Prec@1 0.195 (0.126)	Prec@5 0.781 (0.701)
Epoch: [0][350/1251]	Time 0.734 (0.810)	Speed 1395.729 (1263.485)	Loss 7.0573530197 (7.1948)	Prec@1 0.195 (0.128)	Prec@5 0.586 (0.698)
Epoch: [0][360/1251]	Time 0.653 (0.806)	Speed 1567.491 (1270.329)	Loss 7.0387516022 (7.1905)	Prec@1 0.391 (0.136)	Prec@5 1.172 (0.711)
Epoch: [0][370/1251]	Time 0.857 (0.807)	Speed 1194.222 (1268.144)	Loss 7.0397357941 (7.1864)	Prec@1 0.586 (0.148)	Prec@5 1.172 (0.723)
Epoch: [0][380/1251]	Time 0.772 (0.807)	Speed 1325.608 (1269.593)	Loss 7.0610733032 (7.1831)	Prec@1 0.195 (0.149)	Prec@5 1.172 (0.735)
Epoch: [0][390/1251]	Time 0.951 (0.810)	Speed 1076.781 (1263.790)	Loss 6.9788231850 (7.1779)	Prec@1 0.098 (0.148)	Prec@5 1.074 (0.744)
Epoch: [0][400/1251]	Time 0.685 (0.807)	Speed 1495.859 (1268.711)	Loss 7.0434217453 (7.1745)	Prec@1 0.293 (0.151)	Prec@5 0.977 (0.750)
Epoch: [0][410/1251]	Time 0.808 (0.807)	Speed 1266.971 (1268.668)	Loss 7.0398297310 (7.1712)	Prec@1 0.195 (0.152)	Prec@5 0.684 (0.748)
Epoch: [0][420/1251]	Time 0.754 (0.806)	Speed 1358.305 (1270.665)	Loss 7.0198612213 (7.1676)	Prec@1 0.195 (0.153)	Prec@5 0.586 (0.744)
Epoch: [0][430/1251]	Time 0.787 (0.805)	Speed 1301.944 (1271.375)	Loss 7.0085616112 (7.1639)	Prec@1 0.195 (0.154)	Prec@5 0.684 (0.743)
Epoch: [0][440/1251]	Time 0.737 (0.804)	Speed 1388.925 (1273.825)	Loss 6.9737720490 (7.1596)	Prec@1 0.195 (0.155)	Prec@5 0.977 (0.748)
Epoch: [0][450/1251]	Time 0.787 (0.804)	Speed 1301.081 (1274.419)	Loss 7.0150136948 (7.1564)	Prec@1 0.098 (0.154)	Prec@5 1.367 (0.762)
Epoch: [0][460/1251]	Time 0.754 (0.802)	Speed 1358.479 (1276.135)	Loss 7.0366950035 (7.1538)	Prec@1 0.195 (0.155)	Prec@5 0.977 (0.766)
Epoch: [0][470/1251]	Time 0.848 (0.803)	Speed 1208.256 (1274.612)	Loss 7.0307130814 (7.1512)	Prec@1 0.098 (0.154)	Prec@5 0.977 (0.771)
Epoch: [0][480/1251]	Time 0.776 (0.803)	Speed 1318.871 (1275.504)	Loss 6.9491424561 (7.1470)	Prec@1 0.000 (0.151)	Prec@5 0.879 (0.773)
Epoch: [0][490/1251]	Time 0.859 (0.804)	Speed 1192.610 (1273.697)	Loss 6.9891552925 (7.1437)	Prec@1 0.195 (0.151)	Prec@5 1.270 (0.783)
Epoch: [0][500/1251]	Time 0.793 (0.804)	Speed 1291.323 (1274.045)	Loss 6.9050216675 (7.1390)	Prec@1 0.293 (0.154)	Prec@5 1.074 (0.789)
Epoch: [0][510/1251]	Time 0.849 (0.805)	Speed 1205.636 (1272.629)	Loss 6.9626688957 (7.1355)	Prec@1 0.391 (0.159)	Prec@5 1.172 (0.797)
Epoch: [0][520/1251]	Time 0.740 (0.803)	Speed 1384.687 (1274.612)	Loss 6.9249186516 (7.1315)	Prec@1 0.098 (0.158)	Prec@5 0.391 (0.789)
Epoch: [0][530/1251]	Time 0.753 (0.802)	Speed 1360.429 (1276.131)	Loss 6.9693946838 (7.1284)	Prec@1 0.391 (0.162)	Prec@5 1.660 (0.805)
Epoch: [0][540/1251]	Time 0.814 (0.803)	Speed 1257.853 (1275.788)	Loss 7.0006923676 (7.1260)	Prec@1 0.293 (0.165)	Prec@5 1.270 (0.814)
Epoch: [0][550/1251]	Time 0.802 (0.803)	Speed 1276.198 (1275.795)	Loss 7.0105285645 (7.1239)	Prec@1 0.293 (0.167)	Prec@5 0.977 (0.817)
Epoch: [0][560/1251]	Time 0.769 (0.802)	Speed 1331.735 (1276.753)	Loss 6.9650745392 (7.1211)	Prec@1 0.000 (0.164)	Prec@5 0.684 (0.814)
Epoch: [0][570/1251]	Time 0.800 (0.802)	Speed 1279.507 (1276.801)	Loss 6.9266924858 (7.1177)	Prec@1 0.684 (0.173)	Prec@5 2.148 (0.838)
Epoch: [0][580/1251]	Time 0.821 (0.802)	Speed 1246.801 (1276.272)	Loss 6.9377346039 (7.1146)	Prec@1 0.098 (0.172)	Prec@5 2.148 (0.860)
Epoch: [0][590/1251]	Time 0.741 (0.801)	Speed 1382.699 (1277.939)	Loss 6.9643468857 (7.1120)	Prec@1 0.195 (0.172)	Prec@5 1.172 (0.866)
Epoch: [0][600/1251]	Time 0.769 (0.801)	Speed 1330.823 (1278.786)	Loss 6.9470467567 (7.1093)	Prec@1 0.293 (0.174)	Prec@5 1.074 (0.869)
Epoch: [0][610/1251]	Time 0.787 (0.801)	Speed 1300.835 (1279.141)	Loss 6.9633088112 (7.1069)	Prec@1 0.391 (0.178)	Prec@5 1.562 (0.881)
Epoch: [0][620/1251]	Time 0.805 (0.801)	Speed 1272.704 (1279.037)	Loss 6.9547367096 (7.1044)	Prec@1 0.391 (0.181)	Prec@5 1.172 (0.885)
Epoch: [0][630/1251]	Time 0.725 (0.799)	Speed 1412.412 (1280.957)	Loss 6.9235067368 (7.1016)	Prec@1 0.488 (0.186)	Prec@5 2.051 (0.904)
Epoch: [0][640/1251]	Time 0.819 (0.800)	Speed 1249.589 (1280.455)	Loss 6.9729547501 (7.0996)	Prec@1 0.195 (0.186)	Prec@5 1.562 (0.914)
Epoch: [0][650/1251]	Time 0.738 (0.799)	Speed 1387.707 (1281.979)	Loss 6.8932967186 (7.0964)	Prec@1 0.293 (0.188)	Prec@5 1.465 (0.922)
Epoch: [0][660/1251]	Time 0.792 (0.799)	Speed 1293.736 (1282.156)	Loss 6.8910989761 (7.0933)	Prec@1 0.195 (0.188)	Prec@5 1.367 (0.929)
Epoch: [0][670/1251]	Time 0.759 (0.798)	Speed 1348.913 (1283.103)	Loss 6.9691081047 (7.0914)	Prec@1 0.195 (0.188)	Prec@5 1.758 (0.942)
Epoch: [0][680/1251]	Time 0.814 (0.798)	Speed 1257.288 (1282.716)	Loss 6.9333600998 (7.0891)	Prec@1 0.000 (0.185)	Prec@5 1.562 (0.951)
Epoch: [0][690/1251]	Time 0.816 (0.799)	Speed 1254.832 (1282.303)	Loss 6.9038748741 (7.0864)	Prec@1 0.391 (0.188)	Prec@5 1.660 (0.961)
Epoch: [0][700/1251]	Time 0.786 (0.798)	Speed 1302.307 (1282.585)	Loss 6.9309225082 (7.0842)	Prec@1 0.195 (0.188)	Prec@5 1.270 (0.965)
Epoch: [0][710/1251]	Time 0.729 (0.797)	Speed 1404.338 (1284.153)	Loss 6.8946022987 (7.0815)	Prec@1 0.488 (0.193)	Prec@5 2.441 (0.986)
Epoch: [0][720/1251]	Time 0.788 (0.797)	Speed 1299.317 (1284.361)	Loss 6.9116096497 (7.0792)	Prec@1 0.488 (0.197)	Prec@5 1.270 (0.990)
Epoch: [0][730/1251]	Time 0.687 (0.796)	Speed 1491.332 (1286.807)	Loss 6.9507403374 (7.0774)	Prec@1 0.391 (0.199)	Prec@5 1.270 (0.994)
Epoch: [0][740/1251]	Time 0.805 (0.796)	Speed 1271.941 (1286.604)	Loss 6.9021143913 (7.0750)	Prec@1 0.195 (0.199)	Prec@5 1.562 (1.002)
Epoch: [0][750/1251]	Time 0.769 (0.796)	Speed 1332.294 (1287.193)	Loss 6.9266123772 (7.0731)	Prec@1 0.293 (0.201)	Prec@5 1.562 (1.009)
Epoch: [0][760/1251]	Time 0.793 (0.796)	Speed 1290.780 (1287.240)	Loss 6.8803005219 (7.0705)	Prec@1 0.684 (0.207)	Prec@5 2.734 (1.032)
Epoch: [0][770/1251]	Time 0.752 (0.795)	Speed 1360.907 (1288.145)	Loss 6.9427399635 (7.0689)	Prec@1 0.000 (0.204)	Prec@5 1.367 (1.036)
Epoch: [0][780/1251]	Time 0.814 (0.795)	Speed 1258.362 (1287.754)	Loss 6.9413595200 (7.0672)	Prec@1 0.586 (0.209)	Prec@5 1.562 (1.043)
Epoch: [0][790/1251]	Time 0.777 (0.795)	Speed 1317.732 (1288.125)	Loss 6.9165291786 (7.0653)	Prec@1 0.488 (0.213)	Prec@5 2.246 (1.058)
Epoch: [0][800/1251]	Time 0.747 (0.794)	Speed 1370.346 (1289.092)	Loss 6.8626112938 (7.0628)	Prec@1 0.293 (0.214)	Prec@5 2.246 (1.073)
Epoch: [0][810/1251]	Time 0.798 (0.794)	Speed 1282.534 (1289.011)	Loss 6.8816165924 (7.0605)	Prec@1 0.586 (0.218)	Prec@5 1.953 (1.084)
Epoch: [0][820/1251]	Time 0.836 (0.795)	Speed 1224.887 (1288.188)	Loss 6.8986682892 (7.0586)	Prec@1 0.195 (0.218)	Prec@5 0.977 (1.083)
Epoch: [0][830/1251]	Time 0.846 (0.796)	Speed 1210.365 (1287.191)	Loss 6.8602614403 (7.0562)	Prec@1 0.488 (0.221)	Prec@5 1.562 (1.088)
Epoch: [0][840/1251]	Time 0.795 (0.796)	Speed 1287.338 (1287.193)	Loss 6.8577365875 (7.0538)	Prec@1 0.195 (0.221)	Prec@5 1.855 (1.097)
Epoch: [0][850/1251]	Time 0.757 (0.795)	Speed 1352.769 (1287.928)	Loss 6.9197311401 (7.0522)	Prec@1 0.195 (0.221)	Prec@5 1.367 (1.101)
Epoch: [0][860/1251]	Time 0.740 (0.794)	Speed 1384.270 (1288.971)	Loss 6.8804016113 (7.0502)	Prec@1 0.391 (0.223)	Prec@5 1.855 (1.109)
Epoch: [0][870/1251]	Time 0.789 (0.794)	Speed 1297.449 (1289.068)	Loss 6.8870592117 (7.0484)	Prec@1 0.293 (0.223)	Prec@5 1.562 (1.115)
Epoch: [0][880/1251]	Time 0.693 (0.793)	Speed 1477.566 (1290.939)	Loss 6.8766756058 (7.0464)	Prec@1 0.391 (0.225)	Prec@5 1.660 (1.121)
Epoch: [0][890/1251]	Time 0.799 (0.793)	Speed 1281.211 (1290.829)	Loss 6.8716464043 (7.0445)	Prec@1 0.098 (0.224)	Prec@5 1.758 (1.128)
Epoch: [0][900/1251]	Time 0.790 (0.793)	Speed 1296.827 (1290.895)	Loss 6.9062547684 (7.0429)	Prec@1 0.684 (0.229)	Prec@5 2.441 (1.143)
Epoch: [0][910/1251]	Time 0.798 (0.793)	Speed 1283.539 (1290.814)	Loss 6.8511314392 (7.0408)	Prec@1 0.488 (0.232)	Prec@5 1.953 (1.151)
Epoch: [0][920/1251]	Time 0.781 (0.793)	Speed 1310.755 (1291.027)	Loss 6.8681097031 (7.0389)	Prec@1 0.391 (0.234)	Prec@5 2.051 (1.161)
Epoch: [0][930/1251]	Time 0.837 (0.794)	Speed 1223.300 (1290.259)	Loss 6.8636131287 (7.0370)	Prec@1 0.879 (0.240)	Prec@5 2.344 (1.174)
Epoch: [0][940/1251]	Time 0.822 (0.794)	Speed 1245.196 (1289.763)	Loss 6.8878812790 (7.0355)	Prec@1 0.488 (0.243)	Prec@5 2.051 (1.183)
Epoch: [0][950/1251]	Time 0.809 (0.794)	Speed 1265.938 (1289.507)	Loss 6.8848304749 (7.0339)	Prec@1 0.586 (0.247)	Prec@5 1.953 (1.191)
Epoch: [0][960/1251]	Time 0.741 (0.794)	Speed 1382.003 (1290.407)	Loss 6.8909015656 (7.0324)	Prec@1 0.488 (0.249)	Prec@5 1.953 (1.199)
Epoch: [0][970/1251]	Time 0.765 (0.793)	Speed 1337.763 (1290.878)	Loss 6.8258662224 (7.0303)	Prec@1 0.488 (0.252)	Prec@5 2.051 (1.208)
Epoch: [0][980/1251]	Time 0.763 (0.793)	Speed 1342.740 (1291.387)	Loss 6.8612580299 (7.0285)	Prec@1 0.488 (0.254)	Prec@5 1.855 (1.215)
Epoch: [0][990/1251]	Time 0.770 (0.793)	Speed 1330.174 (1291.767)	Loss 6.8380198479 (7.0266)	Prec@1 0.293 (0.254)	Prec@5 2.344 (1.226)
Epoch: [0][1000/1251]	Time 0.850 (0.793)	Speed 1205.000 (1290.838)	Loss 6.9087228775 (7.0254)	Prec@1 0.488 (0.257)	Prec@5 1.465 (1.229)
Epoch: [0][1010/1251]	Time 0.712 (0.792)	Speed 1438.459 (1292.151)	Loss 6.9037380219 (7.0242)	Prec@1 0.391 (0.258)	Prec@5 1.758 (1.234)
Epoch: [0][1020/1251]	Time 0.820 (0.793)	Speed 1248.399 (1291.707)	Loss 6.8579301834 (7.0226)	Prec@1 0.391 (0.259)	Prec@5 2.637 (1.248)
Epoch: [0][1030/1251]	Time 0.784 (0.793)	Speed 1305.837 (1291.843)	Loss 6.8375000954 (7.0208)	Prec@1 0.684 (0.264)	Prec@5 2.832 (1.263)
Epoch: [0][1040/1251]	Time 0.810 (0.793)	Speed 1264.738 (1291.577)	Loss 6.8825802803 (7.0195)	Prec@1 0.684 (0.268)	Prec@5 1.855 (1.269)
Epoch: [0][1050/1251]	Time 0.755 (0.792)	Speed 1355.940 (1292.161)	Loss 6.8854651451 (7.0182)	Prec@1 0.879 (0.273)	Prec@5 2.637 (1.282)
Epoch: [0][1060/1251]	Time 0.866 (0.793)	Speed 1182.847 (1291.035)	Loss 6.8963875771 (7.0170)	Prec@1 0.977 (0.280)	Prec@5 2.246 (1.291)
Epoch: [0][1070/1251]	Time 0.753 (0.793)	Speed 1360.759 (1291.654)	Loss 6.8581504822 (7.0156)	Prec@1 0.391 (0.281)	Prec@5 2.734 (1.304)
Epoch: [0][1080/1251]	Time 0.865 (0.793)	Speed 1183.698 (1290.564)	Loss 6.8899860382 (7.0144)	Prec@1 0.781 (0.286)	Prec@5 2.832 (1.318)
Epoch: [0][1090/1251]	Time 0.667 (0.792)	Speed 1534.401 (1292.448)	Loss 6.8426861763 (7.0128)	Prec@1 0.781 (0.290)	Prec@5 3.516 (1.339)
Epoch: [0][1100/1251]	Time 0.721 (0.792)	Speed 1420.778 (1293.510)	Loss 6.7910723686 (7.0108)	Prec@1 0.586 (0.293)	Prec@5 2.344 (1.348)
Epoch: [0][1110/1251]	Time 0.799 (0.792)	Speed 1281.570 (1293.402)	Loss 6.7831692696 (7.0088)	Prec@1 0.391 (0.294)	Prec@5 1.855 (1.352)
Epoch: [0][1120/1251]	Time 0.764 (0.791)	Speed 1340.084 (1293.804)	Loss 6.8297996521 (7.0072)	Prec@1 0.781 (0.298)	Prec@5 2.441 (1.362)
Epoch: [0][1130/1251]	Time 0.706 (0.791)	Speed 1451.191 (1295.047)	Loss 6.8034243584 (7.0054)	Prec@1 0.293 (0.298)	Prec@5 2.344 (1.371)
Epoch: [0][1140/1251]	Time 0.794 (0.791)	Speed 1290.367 (1295.006)	Loss 6.7745370865 (7.0033)	Prec@1 0.293 (0.298)	Prec@5 1.758 (1.374)
Epoch: [0][1150/1251]	Time 0.804 (0.791)	Speed 1273.613 (1294.817)	Loss 6.7865533829 (7.0014)	Prec@1 0.293 (0.298)	Prec@5 2.344 (1.382)
Epoch: [0][1160/1251]	Time 0.831 (0.791)	Speed 1232.204 (1294.250)	Loss 6.8417854309 (7.0001)	Prec@1 0.781 (0.302)	Prec@5 2.734 (1.394)
Epoch: [0][1170/1251]	Time 0.820 (0.791)	Speed 1249.406 (1293.853)	Loss 6.8119292259 (6.9985)	Prec@1 0.488 (0.304)	Prec@5 1.758 (1.397)
Epoch: [0][1180/1251]	Time 0.841 (0.792)	Speed 1217.007 (1293.161)	Loss 6.9010062218 (6.9976)	Prec@1 0.684 (0.307)	Prec@5 2.832 (1.409)
Epoch: [0][1190/1251]	Time 0.701 (0.791)	Speed 1460.503 (1294.407)	Loss 6.7972922325 (6.9959)	Prec@1 1.270 (0.315)	Prec@5 3.906 (1.430)
Epoch: [0][1200/1251]	Time 0.747 (0.791)	Speed 1369.975 (1295.002)	Loss 6.7632341385 (6.9940)	Prec@1 1.074 (0.321)	Prec@5 2.832 (1.442)
Epoch: [0][1210/1251]	Time 0.780 (0.791)	Speed 1313.091 (1295.150)	Loss 6.8648500443 (6.9929)	Prec@1 0.684 (0.324)	Prec@5 2.441 (1.450)
Epoch: [0][1220/1251]	Time 0.787 (0.791)	Speed 1301.695 (1295.203)	Loss 6.8560385704 (6.9918)	Prec@1 0.293 (0.324)	Prec@5 3.125 (1.464)
Epoch: [0][1230/1251]	Time 0.778 (0.791)	Speed 1315.455 (1295.365)	Loss 6.8101396561 (6.9903)	Prec@1 0.684 (0.327)	Prec@5 2.344 (1.471)
Epoch: [0][1240/1251]	Time 0.785 (0.790)	Speed 1305.274 (1295.445)	Loss 6.7972464561 (6.9888)	Prec@1 0.977 (0.332)	Prec@5 2.734 (1.481)
Epoch: [0][1250/1251]	Time 0.671 (0.790)	Speed 1525.206 (1297.008)	Loss 6.7910428047 (6.9872)	Prec@1 0.684 (0.335)	Prec@5 3.223 (1.495)
Test: [10/48]	Time 2.441 (1.377)	Prec@1 0.391 (0.332)	Prec@5 1.172 (1.426)
Test: [20/48]	Time 0.117 (1.087)	Prec@1 0.195 (0.278)	Prec@5 1.465 (1.382)
Test: [30/48]	Time 2.680 (1.074)	Prec@1 0.098 (0.270)	Prec@5 1.270 (1.367)
Test: [40/48]	Time 0.117 (0.996)	Prec@1 0.195 (0.269)	Prec@5 1.465 (1.377)
 * Prec@1 0.291 Prec@5 1.406 * Prec@1 0.291 Prec@5 1.406 * Prec@1 0.291 Prec@5 1.406

 * Prec@1 0.291 Prec@5 1.406
 * Prec@1 0.291 Prec@5 1.406

 * Prec@1 0.291 Prec@5 1.406
 * Prec@1 0.291 Prec@5 1.406
 * Prec@1 0.291 Prec@5 1.406
Epoch: [1][10/1251]	Time 1.060 (1.060)	Speed 965.926 (965.926)	Loss 6.8109760284 (6.8110)	Prec@1 0.781 (0.781)	Prec@5 4.199 (4.199)
Epoch: [1][20/1251]	Time 0.714 (0.887)	Speed 1433.834 (1154.263)	Loss 6.7320847511 (6.7715)	Prec@1 0.391 (0.586)	Prec@5 1.758 (2.979)
Epoch: [1][30/1251]	Time 0.723 (0.833)	Speed 1415.601 (1229.951)	Loss 6.7810902596 (6.7747)	Prec@1 1.074 (0.749)	Prec@5 4.492 (3.483)
Epoch: [1][40/1251]	Time 0.691 (0.797)	Speed 1481.078 (1284.396)	Loss 6.7089366913 (6.7583)	Prec@1 1.270 (0.879)	Prec@5 4.004 (3.613)
Epoch: [1][50/1251]	Time 0.685 (0.775)	Speed 1495.329 (1321.684)	Loss 6.8030118942 (6.7672)	Prec@1 0.391 (0.781)	Prec@5 2.832 (3.457)
Epoch: [1][60/1251]	Time 0.694 (0.761)	Speed 1476.442 (1345.184)	Loss 6.7735409737 (6.7683)	Prec@1 1.465 (0.895)	Prec@5 3.125 (3.402)
Epoch: [1][70/1251]	Time 0.749 (0.760)	Speed 1366.277 (1348.157)	Loss 6.7616548538 (6.7673)	Prec@1 0.391 (0.823)	Prec@5 3.223 (3.376)
